,weight,x1,x2
63,7.025698849004848e-08,-0.0889250828289645,-1.2633694643387319
64,8.242886190350499e-07,2.8369949052517787,-1.3759119801462463
65,2.21943250941406e-07,0.6897362882925742,-0.5396612647727763
66,1.0286946692012325e-07,-0.7680018015339569,1.4145563997048087
67,1.1250337443005596e-08,-0.33656522303691394,0.9853618516043614
68,1.5541957670221322e-08,-0.48558685474497254,-0.4015625952491441
69,3.010666977604611e-08,0.12092859894010499,-0.7945494301081664
70,1.6700637594097728e-07,0.10181189326286727,-0.6831787190246001
71,5.850547398061028e-09,1.1339605706782776,-1.2503269518783995
72,3.31571491997092e-09,0.16480670777306988,-0.6829391680008821
73,1.9181478060606787e-07,1.7841686990632322,-2.118123954857239
74,5.226700400414675e-08,1.3205372161633626,-0.9635827980965357
75,1.1571575968389683e-08,-0.27268070372174824,0.36421803887869403
76,6.349259941457146e-08,0.3717107946546254,-0.27834548023260103
77,2.1007852077091044e-09,1.6974520107729638,0.23534079529234697
78,1.872671805233251e-08,0.8406688989867264,-0.7926767661859833
79,6.502191719183308e-09,0.11281657939679907,-0.5475464360768834
80,1.490940511735546e-08,1.5764226518458122,-1.7848941359118302
81,4.363343647494134e-09,-0.05344586014475561,0.7404097392317459
82,1.093635114244749e-08,-0.23408344064126319,-1.7164190846942289
83,3.143435104656515e-09,1.1114065447702242,-0.5519234982695467
84,1.928561026646012e-09,3.561333744263427,-1.1075483073383094
85,5.041161958371577e-09,1.6099736447385236,1.5153845181938088
86,1.1329872574121102e-08,0.15160025740399885,0.2036282599420301
87,6.343003501366939e-09,0.46874321111999573,-0.6241519477407553
88,1.2787201720193762e-08,0.9152916580413343,0.20189659520698056
89,1.4511779742595299e-10,0.3090576156226862,-0.514448458599732
90,1.5552232826718675e-10,1.0560782544720106,0.2973060245090897
91,3.471006313856296e-09,1.5930276190237542,0.37544736896817327
92,1.827674846268598e-09,-1.3731511054858407,-0.30633381028335777
93,5.455243782588952e-10,-0.09707665712553448,-0.4904239338879306
94,2.757085943322246e-09,0.14073180512386058,0.2770075026029973
95,1.0673250755747083e-09,0.9438732438587075,-0.07579302044580072
96,2.0750802430458644e-09,2.5879745849742704,-0.4967552315097343
97,5.941261001664344e-10,0.7528235114124922,1.2814296985679456
98,2.3177960254209655e-10,1.0655066693612558,-0.6539164759580001
99,2.8392344243723676e-10,1.185775872603071,-0.2081434552052533
