,weight,x1,x2
45,0.0004779240810712291,0.6920619217340875,0.5124404492093841
46,0.0012776582588063328,1.6065655808453856,1.6039156965834505
47,0.0013818061672427795,1.0759444687316693,-0.16634513579062454
48,0.0001805850317961944,0.9573633919961384,0.07915015030108774
49,0.00031882503592661087,1.1655835461744402,0.22110721543263806
50,0.000731220556885628,0.122404877142541,0.2987751487459569
51,0.0006861881821253903,0.08643012708671549,-0.7254368160020692
52,0.0001272048252548367,-0.4314806308326764,0.8983320004685222
53,0.0003430654354745213,-0.02723269029312325,-1.6838842115263029
54,7.899768690277754e-05,1.9410646343678732,-0.7070449951919695
55,0.0001322606283171903,1.2077872081944925,0.22161244166271277
56,0.00019138787617226655,-0.1086102815033676,0.9238985059058216
57,0.00024776687976426693,-1.2866387048432673,-0.20467371565876818
58,0.00013646953680299088,-0.3652099490666163,1.1217799415743621
59,0.00012434115473936646,-0.7121476026989373,-0.56175051843481
60,1.1792291647571245e-05,0.48227723445409054,0.13282978857908234
61,0.0005021888319450728,-1.5306553237989569,-2.4540756293071784
62,0.0005663064132670205,0.5751029561890656,-1.1596032728337393
63,3.2816421915384824e-05,-0.15620412661620264,-0.9269954642479799
64,0.00011405334502910758,1.0778984093252786,-0.3003248832654768
65,0.00040143049325311076,1.1462699413091122,-0.45401591792770835
66,1.0722145197414022e-05,4.318458446822864,-0.9037716310005015
67,4.028879971567433e-06,0.4901695771832838,-0.08401812008242361
68,3.0039238219544488e-05,0.6653317714944547,-1.5443730295847427
69,6.600510564091e-05,1.4960965491486244,0.597485274218396
70,0.00014241911768764215,-0.23142094088893295,-1.1946648365702737
71,0.0001032973634763459,-0.6856488269652468,0.15546439232593545
72,6.835128901323475e-05,0.23980514345659876,-2.8647770777567367
73,0.00010422759876106992,-0.5967342625397272,-0.38047822689459765
74,1.1531311819089399e-05,-0.3773812018264484,-0.7660849424275513
75,4.739227341869348e-05,0.5081370377099289,-0.09147687564197517
76,1.873889850102306e-05,0.7039977876672385,-0.712772670115982
77,5.016645037515773e-06,1.2157855005506553,0.21157983817460124
78,2.8278147119831684e-05,0.6629326294544277,1.0203504689165914
79,5.929070187634888e-05,1.2923591564215817,0.885122006622381
80,1.2020730635173274e-05,1.2749453243730107,-0.8025060534872486
81,1.29504204446029e-05,1.2382689064530696,-0.5115418336629465
82,7.160600842648293e-05,-2.3829285044816775,-0.3760328616865607
83,8.999739283331183e-05,0.39921862816393994,-0.9076045298703381
84,1.672051421659614e-05,1.2381039362846038,1.664918896850737
85,1.125904214576459e-06,-1.631219080087904,0.6564941153526989
86,1.6744912418974867e-07,2.0238793782114017,-1.2657972933084323
87,4.23483608852875e-06,0.720433026658714,0.008302092831840496
88,1.699462650960929e-05,0.7173409079875467,0.6664426856472254
89,1.765261330198623e-05,1.4909840435795982,0.1394326786573702
90,1.0838658991856044e-06,0.18827516598482325,-0.24604888544525574
91,4.125757795676822e-05,-0.4989630377991964,0.8615241222343399
92,6.38940948813347e-07,-0.3235475256394038,0.13273152670811228
93,3.4673013120894173e-07,-0.9065090154105357,-1.9865014741789044
94,4.873997730721797e-06,0.10196785640481776,-0.6484871584263006
95,1.376319546446359e-05,0.7319885043971237,-0.8690323575923475
96,1.612229695525935e-05,-1.1431412979633055,0.2019734506980248
97,4.2974842886576894e-06,-0.8485915048468877,0.8718988340568723
98,8.960742329132241e-07,1.1157112570611398,0.19391333053584864
99,2.3707699301817565e-05,0.24429632724158934,0.36068246265984866
